,,,,,HISTOSOLS,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Principal qualifiers,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Thionic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Reductic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Subaquatic,Tidalic,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Hydragric,Anthraquic,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Folic,Histic,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Chernic,Mollic,Umbric,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Pisoplinthic,Plinthic,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Stagnic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Oxygleyic,Reductigleyic,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Ferralic,Sideralic,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Gypsic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Calcic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Spodic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Fluvic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dolomitic,Calcaric,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dystric,Eutric,,,,,,,,,,,,,,,,,,,,,,,
,,,,Supplementary qualifiers,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Abruptic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Acric,Lixic,Alic,Luvic,,,,,,,,,,,,,,,,,,,,,
,,,,,,Alcalic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Andic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Arenic,Clayic,Loamic,Siltic,,,,,,,,,,,,,,,,,,,,,
,,,,,,Aric,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Colluvic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Drainic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Fractic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Gelic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Humic,Ochric,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Inclinic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Limnic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Nechic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Novic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Petrogleyic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Raptic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Relocatic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Salic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Skeletic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Sodic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Sulfidic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Takyric,Aridic,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Technic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Tephric,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Toxic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Turbic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Uterquic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Vertic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Vitric,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,ANDOSOLS,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Principal qualifiers,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Aluandic,Silandic,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Vitric,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Leptic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Hydragric,Anthraquic,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Gleyic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Hydric,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Folic,Histic,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Chernic,Mollic,Umbric,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Petroduric,Duric,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Gypsic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Calcic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Tephric,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Skeletic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Eutrosilic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dystric,Eutric,,,,,,,,,,,,,,,,,,,,,,,
,,,,Supplementary qualifiers,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Acroxic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Protoandic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Arenic,Clayic,Loamic,Siltic,,,,,,,,,,,,,,,,,,,,,
,,,,,,Aric,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Colluvic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dolomitic,Calcaric,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Drainic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Fluvic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Fragic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Fulvic,Melanic,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Gelic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Hyperhumic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Nechic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Novic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Oxyaquic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Placic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Reductic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Sideralic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Sodic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Protospodic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Technic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Thixotropic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Toxic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Transportic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Turbic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,PODZOLS,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Principal qualifiers,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Ortsteinic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Carbic,Rustic,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Albic,Entic,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Leptic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Hortic,Plaggic,Pretic,Terric,,,,,,,,,,,,,,,,,,,,,
,,,,,,Folic,Histic,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Gleyic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Stagnic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Umbric,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Glossic,Retic,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Alic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Hyperskeletic,Skeletic,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Andic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Vitric,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Supplementary qualifiers,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Abruptic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Arenic,Loamic,Siltic,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Aric,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Neocambic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Densic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Drainic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Endoeutric,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Fragic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Gelic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Lamellic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Novic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Ornithic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Oxyaquic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Placic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Raptic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Hyperspodic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Technic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Toxic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Transportic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Turbic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,PLINTHOSOLS,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Principal qualifiers,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Petric,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Pisoplinthic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Gibbsic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Stagnic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Folic,Histic,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Mollic,Umbric,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Albic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Geric,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Haplic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Supplementary qualifiers,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Abruptic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Acric,Lixic,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Arenic,Clayic,Loamic,Siltic,,,,,,,,,,,,,,,,,,,,,
,,,,,,Aric,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Colluvic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Drainic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Duric,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dystric,Eutric,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Fractic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Humic,Ochric,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Magnesic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Novic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Oxyaquic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Posic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Raptic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Technic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Toxic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Transportic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Vetic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,NITISOLS,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Principal qualifiers,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Ferralic,Sideralic,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Ferritic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Rhodic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Hydragric,Anthraquic,Pretic,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Mollic,Umbric,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Acric,Lixic,Alic,Luvic,,,,,,,,,,,,,,,,,,,,,
,,,,,,Geric,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dystric,Eutric,,,,,,,,,,,,,,,,,,,,,,,
,,,,Supplementary qualifiers,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Andic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Aric,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Colluvic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Densic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Ferric,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Endogleyic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Humic,Ochric,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Magnesic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Novic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Oxyaquic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Posic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Raptic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Sodic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Endostagnic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Technic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Toxic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Transportic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Vetic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,FERRALSOLS,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Principal qualifiers,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Ferritic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Gibbsic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Petroplinthic,Pisoplinthic,Plinthic,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Rhodic,Xanthic,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Pretic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Folic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Mollic,Umbric,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Acric,Lixic,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Fractic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Skeletic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Geric,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Haplic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Supplementary qualifiers,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Andic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Arenic,Clayic,Loamic,Siltic,,,,,,,,,,,,,,,,,,,,,
,,,,,,Aric,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Colluvic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Densic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dystric,Eutric,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Ferric,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Fluvic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Gleyic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Humic,Ochric,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Novic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Oxyaquic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Posic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Raptic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Sombric,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Stagnic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Technic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Toxic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Transportic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Vetic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,PLANOSOLS,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Principal qualifiers,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Reductic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Thionic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Fragic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Leptic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Hydragric,Anthraquic,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Folic,Histic,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Chernic,Mollic,Umbric,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Gleyic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Albic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Fluvic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Columnic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Vertic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Glossic,Retic,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Acric,Lixic,Alic,Luvic,,,,,,,,,,,,,,,,,,,,,
,,,,,,Petroduric,Duric,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Calcic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dolomitic,Calcaric,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dystric,Eutric ,,,,,,,,,,,,,,,,,,,,,,,
,,,,Supplementary qualifiers,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Alcalic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Arenic,Clayic,Loamic,Siltic,,,,,,,,,,,,,,,,,,,,,
,,,,,,Aric,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Capillaric,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Chromic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Colluvic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Densic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Drainic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Ferralic,Sideralic,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Ferric,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Gelic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Gelistagnic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Geric,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Humic,Ochric,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Inclinic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Magnesic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Nechic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Novic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Plinthic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Raptic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Skeletic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Sodic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Sulfidic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Technic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Toxic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Transportic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Turbic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,STAGNOSOLS,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Principal qualifiers,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Reductic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Thionic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Fragic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Leptic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Hydragric,Anthraquic,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Folic,Histic,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Mollic,Umbric,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Gleyic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Albic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Fluvic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Vertic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Glossic,Retic,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Acric,Lixic,Alic,Luvic,,,,,,,,,,,,,,,,,,,,,
,,,,,,Calcic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dolomitic,Calcaric,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dystric,Eutric,,,,,,,,,,,,,,,,,,,,,,,
,,,,Supplementary qualifiers,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Alcalic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Arenic,Clayic,Loamic,Siltic,,,,,,,,,,,,,,,,,,,,,
,,,,,,Aric,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Capillaric,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Colluvic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Drainic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Ferralic,Sideralic,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Ferric,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Gelic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Gelistagnic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Geric,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Humic,Ochric,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Inclinic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Magnesic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Nechic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Nitic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Novic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Ornithic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Placic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Plinthic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Raptic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Rhodic,Chromic,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Skeletic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Sodic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Protospodic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Sulfidic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Technic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Toxic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Transportic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Turbic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,CHERNOZEMS,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Principal qualifiers,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Petroduric,Duric,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Petrogypsic,Gypsic,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Petrocalcic,Calcic,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Leptic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Hortic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Gleyic,,,,,,,,,,,,,,,,,,,,,,,,
