,,,,,HISTOSOLS,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Fluvic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Vertic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Greyzemic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Luvic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Fractic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Skeletic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Vermic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Haplic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Supplementary qualifiers,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Andic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Arenic,Clayic,Loamic,Siltic,,,,,,,,,,,,,,,,,,,,,
,,,,,,Aric,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Cambic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Colluvic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Densic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Hyperhumic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Novic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Oxyaquic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Pachic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Raptic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Endosalic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Sodic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Stagnic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Technic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Tephric,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Tonguic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Transportic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Turbic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Vitric,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,KASTANOZEMS,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Principal qualifiers,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Someric,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Petroduric,Duric,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Petrogypsic,Gypsic,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Petrocalcic,Calcic,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Leptic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Hortic,Terric,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Gleyic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Fluvic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Vertic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Greyzemic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Luvic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Fractic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Skeletic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Vermic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Haplic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Supplementary qualifiers,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Andic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Anthric,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Arenic,Clayic,Loamic,Siltic,,,,,,,,,,,,,,,,,,,,,
,,,,,,Aric,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Cambic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Chromic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Colluvic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Densic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Hyperhumic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Novic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Oxyaquic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Pachic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Raptic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Endosalic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Sodic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Stagnic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Technic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Tephric,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Tonguic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Transportic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Turbic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Vitric,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,PHAEOZEMS,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Principal qualifiers,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Rendzic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Chernic,Someric,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Petroduric,Duric,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Petrogypsic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Petrocalcic,Endocalcic,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Leptic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Irragric,Hortic,Pretic,Terric,,,,,,,,,,,,,,,,,,,,,
,,,,,,Folic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Gleyic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Stagnic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Fluvic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Vertic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Greyzemic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Glossic,Retic,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Luvic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Cambic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Fractic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Skeletic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Vermic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Gypsiric,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dolomitic,Calcaric,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Haplic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Supplementary qualifiers,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Abruptic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Albic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Andic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Anthric,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Arenic,Clayic,Loamic,Siltic,,,,,,,,,,,,,,,,,,,,,
,,,,,,Aric,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Colluvic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Columnic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Densic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Ferralic,Sideralic,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Hyperhumic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Isolatic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Nechic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Novic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Oxyaquic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Pachic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Raptic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Relocatic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Rhodic,Chromic,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Endosalic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Sodic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Technic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Tephric,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Tonguic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Transportic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Turbic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Vitric,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,UMBRISOLS,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Principal qualifiers,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Chernic,Someric,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Fragic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Leptic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Hortic,Plaggic,Pretic,Terric,,,,,,,,,,,,,,,,,,,,,
,,,,,,Mollic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Folic,Histic,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Gleyic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Stagnic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Fluvic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Greyzemic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Glossic,Retic,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Acric,Lixic,Alic,Luvic,,,,,,,,,,,,,,,,,,,,,
,,,,,,Cambic,Brunic,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Skeletic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Endodolomitic,Endocalcaric,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Haplic ,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Supplementary qualifiers,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Abruptic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Albic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Andic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Anthric,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Arenic,Clayic,Loamic,Siltic,,,,,,,,,,,,,,,,,,,,,
,,,,,,Aric,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Colluvic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Densic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Drainic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Hyperdystric,Endoeutric,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Ferralic,Sideralic,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Gelic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Hyperhumic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Isolatic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Lamellic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Laxic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Nechic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Novic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Ornithic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Oxyaquic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Pachic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Placic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Raptic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Relocatic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Rhodic,Chromic,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Protospodic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Sulfidic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Technic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Thionic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Tonguic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Toxic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Transportic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Turbic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Vitric,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,DURISOLS,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Principal qualifiers,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Petric,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Petrogypsic,Gypsic,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Petrocalcic,Calcic,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Leptic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Acric,Lixic,Alic,Luvic,,,,,,,,,,,,,,,,,,,,,
,,,,,,Hyperskeletic,Skeletic,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dystric,Eutric,,,,,,,,,,,,,,,,,,,,,,,
,,,,Supplementary qualifiers,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Albic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Arenic,Clayic,Loamic,Siltic,,,,,,,,,,,,,,,,,,,,,
,,,,,,Aric,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Chromic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Fractic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Gleyic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Novic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Ochric,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Raptic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Endosalic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Sodic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Stagnic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Takyric,Yermic,Aridic,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Technic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Toxic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Transportic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Vertic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,GYPSISOLS,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Principal qualifiers,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Petric,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Petrocalcic,Calcic,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Leptic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Lixic,Luvic,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Hyperskeletic,Skeletic,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Haplic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Supplementary qualifiers,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Albic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Arenic,Clayic,Loamic,Siltic,,,,,,,,,,,,,,,,,,,,,
,,,,,,Aric,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Arzic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Fluvic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Fractic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Gleyic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Hypergypsic,Hypogypsic,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Novic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Ochric,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Raptic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Endosalic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Sodic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Stagnic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Takyric,Yermic,Aridic,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Technic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Toxic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Transportic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Turbic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Vertic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,CALCISOLS,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Principal qualifiers,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Petric,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Leptic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Gypsic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Lixic,Luvic,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Cambic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Hyperskeletic,Skeletic,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Haplic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Supplementary qualifiers,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Albic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Arenic,Clayic,Loamic,Siltic,,,,,,,,,,,,,,,,,,,,,
,,,,,,Aric,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Hypercalcic,Hypocalcic,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Densic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Fluvic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Fractic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Gleyic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Novic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Ochric,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Raptic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Rhodic,Chromic,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Endosalic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Sodic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Stagnic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Takyric,Yermic,Aridic,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Technic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Toxic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Transportic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Turbic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Vertic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,RETISOLS,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Principal qualifiers,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Fragic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Glossic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Leptic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Plaggic,Pretic,Terric,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Folic,Histic,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Gleyic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Stagnic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Sideralic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Nudiargic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Neocambic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Albic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Skeletic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Endodolomitic,Endocalcaric,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dystric,Eutric,,,,,,,,,,,,,,,,,,,,,,,
,,,,Supplementary qualifiers,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Abruptic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Arenic,Clayic,Loamic,Siltic,,,,,,,,,,,,,,,,,,,,,
,,,,,,Aric,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Colluvic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Cutanic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Densic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Differentic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Drainic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Gelic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Humic,Ochric,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Nechic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Novic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Oxyaquic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Profondic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Raptic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Protospodic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Technic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Toxic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Transportic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Turbic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,ACRISOLS,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Principal qualifiers,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Abruptic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Fragic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Leptic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Petroplinthic,Pisoplinthic,Plinthic,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Hydragric,Anthraquic,Pretic,Terric,,,,,,,,,,,,,,,,,,,,,
,,,,,,Gleyic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Stagnic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Ferralic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Nudiargic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Lamellic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Albic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Ferric,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Rhodic,Chromic,Xanthic,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Fractic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Skeletic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Haplic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Supplementary qualifiers,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Andic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Arenic,Clayic,Loamic,Siltic,,,,,,,,,,,,,,,,,,,,,
,,,,,,Aric,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Neocambic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Colluvic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Cutanic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Densic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Differentic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Hyperdystric,Epieutric,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Gibbsic,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Humic,Ochric,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Magnesic,,,,,,,,,,,,,,,,,,,,,,,,
